"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"13","@thepheshow She’s used to schoolyard fights - let her get stabbed a few times and see if she’s still smiling. #MadeinStatenIsland",FALSE,0,"thepheshow",2019-01-21 17:00:48,FALSE,"1085686754101903361","1087394594311020544","2372347440","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wearyourworkout",0,FALSE,FALSE,NA,NA
"14","I’m waiting to hear Paulie D do his “I’m goin to Staten Island” thing! 😂😂 #MadeInStatenIsland",FALSE,0,"Sweetsie_McGee",2019-01-21 16:44:53,FALSE,"1087382655908409344","1087390589262409728","797428339","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sweetsie_McGee",0,FALSE,FALSE,NA,NA
"15","I love how Katrina's grandfather wants to tlk bout loyalty....bro he's Sammy the fuckin rat bull I would never tell… https://t.co/ZdquATeFyN",FALSE,0,NA,2019-01-21 16:43:38,TRUE,NA,"1087390272990969858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalamakowski",0,FALSE,FALSE,NA,NA
"16","Are these children at least legal? If I can’t comment it takes away some of the fun. #MadeInStatenIsland",FALSE,0,"Sweetsie_McGee",2019-01-21 16:34:22,FALSE,"1087382655908409344","1087387939523440640","797428339","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sweetsie_McGee",0,FALSE,FALSE,NA,NA
"17","I don’t know about this #MadeInStatenIsland but I’m giving it a chance. Anybody watch n really like it?",FALSE,0,NA,2019-01-21 16:13:22,FALSE,NA,"1087382655908409344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sweetsie_McGee",0,FALSE,FALSE,NA,NA
"18","Please cancel this show it’s horrible 👎👎🤦🏻‍♀️ #MadeInStatenIsland",FALSE,0,NA,2019-01-21 15:42:23,FALSE,NA,"1087374857720000515",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tml0915",0,FALSE,FALSE,NA,NA
"19","DONT FORGET A BRAND NEW EPISODE OF #MadeInStatenIsland TONIGHT 😜💪",FALSE,6,NA,2019-01-21 15:39:57,FALSE,NA,"1087374245532000258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MobWivesUK",3,FALSE,FALSE,NA,NA
"20","Tune in to #madeinstatenisland tonight! 😘🎥 we get to see a few new cast members ‼️ https://t.co/GTVbA5wjzH",FALSE,5,NA,2019-01-21 15:06:46,FALSE,NA,"1087365895100424192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MobWivesVH1Boss",2,FALSE,FALSE,NA,NA
"21","Tonight @mtv 10pm 
#madeinstatenisland has a New Episode Airing &amp; Cast-mates You Haven't Gotten To See Yet ! 
Trust… https://t.co/PbtBl6Kro2",FALSE,12,NA,2019-01-21 14:59:27,TRUE,NA,"1087364055508111366",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RamonaRizzoVh1",3,FALSE,FALSE,NA,NA
"22","Ratings from last week premiere of #MadeInStatenIsland were not good. FYI",FALSE,1,NA,2019-01-21 14:51:27,FALSE,NA,"1087362041260720129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OMFGRealityTV",0,FALSE,FALSE,NA,NA
"23","Tonight it’s going down #madeinstatenisland you are not going to want to miss this!!!!! You get to meet some more o… https://t.co/Mc5YVMltIE",FALSE,52,NA,2019-01-21 14:48:33,TRUE,NA,"1087361312110399488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarenGravanoVH1",5,FALSE,FALSE,NA,NA
"24","Can't believe I have to see this trash on my commute. Another show about rich white kids with problems.… https://t.co/R5pATz5wvN",FALSE,1,NA,2019-01-21 11:57:19,TRUE,NA,"1087318217637400576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chollywong",0,FALSE,FALSE,NA,NA
"25","Y’all CP from  #MadeinStatenIsland is 🥰🥰🤤",FALSE,0,NA,2019-01-21 05:29:20,FALSE,NA,"1087220580762505216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lopezglow_",0,FALSE,FALSE,NA,NA
"26","""Raven Witch"" 

Day 20 of my #arteveryday  project.

Remember, the goal isn't to be perfect.  It's to attempt to ma… https://t.co/5pfvq9t1Pj",FALSE,1,NA,2019-01-21 04:30:26,TRUE,NA,"1087205755986604032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucas_paints",0,FALSE,FALSE,NA,NA
"27","Weekend Update also had a mention of #MadeInStatenIsland without bringing out Pete to talk about it. CMON SNL! That… https://t.co/XOtoapLjgA",FALSE,0,NA,2019-01-21 03:31:18,TRUE,NA,"1087190876621688832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedHeadShawty5",0,FALSE,FALSE,NA,NA
"28","Watching #MadeinStatenIsland and all I can say is that I lived a very different life on SI - for example, I couldn’… https://t.co/zGrTaPG7D1",FALSE,1,NA,2019-01-21 02:15:15,TRUE,NA,"1087171736389537792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StuffByJNo",0,FALSE,FALSE,NA,NA
"29","Less than 5 minutes into #MadeInStatenIsland and I already want a friend who’s from Staten Island.",FALSE,0,NA,2019-01-21 01:11:16,FALSE,NA,"1087155636809412608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i_Am_Remix",0,FALSE,FALSE,NA,NA
"30","@karinaseabrook so glad to be a new fan of #MadeinStatenIsland. Can’t wait til the new episode. You are such a powe… https://t.co/wj58TlBH5j",FALSE,7,"karinaseabrook",2019-01-21 00:59:58,TRUE,NA,"1087152791607562242","1025480671094091776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iAmTheDon331",2,FALSE,FALSE,NA,NA
"31","All new episode of #MadeInStatenIsland TOMORROW at 10/9c on @mtv! You ready? 👀 https://t.co/9agtYkzb03",FALSE,70,NA,2019-01-21 00:15:23,FALSE,NA,"1087141573245181954",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","statenislandmtv",17,FALSE,FALSE,NA,NA
"32","@dennieaugustine @kayla82532459 @karinaseabrook @nbcsnl  
I’m screaming 😂😂😂 I actually really like this show 😂… https://t.co/TaFpXLaBQl",FALSE,4,"dennieaugustine",2019-01-20 22:51:55,TRUE,NA,"1087120564702011393","1025013393927938050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baddfisshh",2,FALSE,FALSE,NA,NA
"33","This show #MadeinStatenIsland is funny af🤣",FALSE,0,NA,2019-01-20 22:36:31,FALSE,NA,"1087116691178483712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dishaaaaag",0,FALSE,FALSE,NA,NA
"34","Ya'll are wearing crop tops and sneakers to court? What's wrong with ya'll? #MadeInStatenIsland",FALSE,2,NA,2019-01-20 22:00:44,FALSE,NA,"1087107684388749314",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","five12studio",0,FALSE,FALSE,NA,NA
